Id,SalePrice
1461,117218.0615
1462,160363.2006
1463,186349.4662
1464,194966.2781
1465,216234.8847
1466,176581.6841
1467,185834.0457
1468,159287.7135
1469,207410.7417
1470,115756.8913
1471,165861.6048
1472,95081.64029
1473,93731.39993
1474,150411.956
1475,106641.0565
1476,374536.0143
1477,257517.8982
1478,308349.6801
1479,308788.0131
1480,487141.083
1481,306764.8229
1482,206343.119
1483,178694.2766
1484,156783.5869
1485,182715.9449
1486,194892.7204
1487,344614.4433
1488,233343.786
1489,204914.1657
1490,256864.9158
1491,200188.6603
1492,96079.12261
1493,199214.9913
1494,320138.9316
1495,291925.3088
1496,251791.2941
1497,177209.3799
1498,165346.982
1499,160643.2225
1500,149704.3406
1501,192639.3148
1502,135688.1735
1503,306139.6258
1504,241091.5528
1505,225666.1706
1506,192949.2079
1507,265968.1094
1508,205254.601
1509,160950.1956
1510,145329.2955
1511,155788.7432
1512,184984.4284
1513,158960.8276
1514,168874.047
1515,202546.4378
1516,158411.0615
1517,178371.4346
1518,124587.6872
1519,219429.5108
1520,129064.9839
1521,131627.4625
1522,191163.6906
1523,112085.4227
1524,125718.3859
1525,120543.4964
1526,113241.3865
1527,99288.88569
1528,135362.107
1529,156967.9291
1530,208838.547
1531,130996.6365
1532,104616.7473
1533,159309.8798
1534,130396.4556
1535,151798.6885
1536,98182.40681
1537,48971.69152
1538,163067.8757
1539,212145.9511
1540,134179.1263
1541,148162.0801
1542,156969.3978
1543,194656.5867
1544,86499.91948
1545,122035.2118
1546,139366.8509
1547,133856.8968
1548,156282.5707
1549,120982.8599
1550,142655.9458
1551,114205.8249
1552,161555.948
1553,168432.8763
1554,122334.2218
1555,167588.2454
1556,68295.87382
1557,126590.0588
1558,99504.46115
1559,90973.85375
1560,120571.8897
1561,138770.0912
1562,132400.1125
1563,128057.2105
1564,156039.2877
1565,160612.8142
1566,250976.7487
1567,78812.40163
1568,242021.5847
1569,130876.3615
1570,135715.176
1571,98344.52421
1572,148911.2892
1573,268344.8177
1574,136910.3345
1575,235901.8383
1576,236096.0649
1577,182184.6159
1578,154271.1671
1579,143523.9551
1580,197979.2507
1581,156052.5169
1582,138299.6133
1583,281326.6299
1584,229581.2907
1585,134546.3099
1586,61942.64548
1587,111745.846
1588,173655.8125
1589,102706.748
1590,126963.0739
1591,102213.9893
1592,117592.8081
1593,126696.1372
1594,162131.8732
1595,116347.5532
1596,233960.168
1597,197419.3639
1598,209239.4147
1599,191226.0027
1600,171658.6829
1601,61961.94673
1602,132517.9011
1603,87209.46945
1604,277053.5928
1605,232952.0557
1606,157392.0794
1607,164700.8719
1608,200629.2994
1609,191696.6937
1610,150587.2524
1611,135517.2825
1612,194226.8589
1613,166061.0593
1614,136465.3585
1615,92684.60073
1616,68156.88319
1617,83371.38501
1618,125310.4087
1619,142952.7299
1620,169682.881
1621,134888.5889
1622,147655.174
1623,255557.2455
1624,206845.0569
1625,121633.1292
1626,169269.7567
1627,193673.2669
1628,276050.5535
1629,176301.4095
1630,361075.4085
1631,243145.4542
1632,244683.4471
1633,174477.7755
1634,186036.9574
1635,177315.8769
1636,153756.3887
1637,207653.5925
1638,187680.7134
1639,185615.25
1640,244141.4914
1641,183201.3927
1642,260413.0959
1643,221261.5018
1644,231996.5225
1645,215571.7845
1646,159746.6207
1647,155615.5271
1648,131327.9852
1649,131486.1996
1650,120164.9484
1651,115507.1954
1652,96653.69613
1653,94271.17986
1654,144626.2823
1655,119822.1723
1656,142427.2482
1657,151036.441
1658,145926.5032
1659,122595.6057
1660,147353.6156
1661,430687.4618
1662,388581.7748
1663,381679.7338
1664,471598.7657
1665,332034.1331
1666,332835.3078
1667,379070.3918
1668,360041.4427
1669,315892.6398
1670,360087.0409
1671,266717.8337
1672,406902.842
1673,289564.4694
1674,243589.4083
1675,202809.7822
1676,204746.6035
1677,213333.5885
1678,473618.0765
1679,386279.1007
1680,341247.7121
1681,283763.9343
1682,318900.2283
1683,193854.5702
1684,170476.6981
1685,175130.571
1686,156798.4572
1687,169306.6041
1688,185758.0554
1689,192670.3657
1690,191320.8431
1691,182869.5284
1692,256794.691
1693,171866.4432
1694,184473.2048
1695,171110.4505
1696,270317.1693
1697,178573.3704
1698,344554.0522
1699,319997.2036
1700,271334.5142
1701,285067.7038
1702,234124.4097
1703,224825.6849
1704,266144.2371
1705,245111.1947
1706,228831.251
1707,233171.3733
1708,206445.0304
1709,248006.6495
1710,219006.386
1711,270683.4429
1712,253453.5133
1713,282302.7058
1714,226549.6425
1715,213002.4576
1716,180937.9561
1717,169572.6117
1718,147452.0116
1719,224969.755
1720,242632.3587
1721,153322.9686
1722,122746.3995
1723,152427.3413
1724,213142.63
1725,244032.266
1726,187789.9549
1727,171281.4387
1728,157093.2875
1729,173492.7472
1730,170163.1467
1731,106868.6705
1732,130227.0577
1733,119000.9822
1734,125360.132
1735,109882.4424
1736,92421.95601
1737,314809.6042
1738,268601.448
1739,265404.6275
1740,218767.9727
1741,188886.8292
1742,176314.5033
1743,171321.5629
1744,359107.9554
1745,235261.9027
1746,204747.7247
1747,223665.9491
1748,226988.8134
1749,140440.489
1750,136805.5141
1751,241485.1231
1752,117872.2702
1753,160996.0233
1754,196696.144
1755,164069.6216
1756,150756.2347
1757,118450.6464
1758,146220.8322
1759,157456.8293
1760,165824.8508
1761,157230.2047
1762,193149.7155
1763,182177.8754
1764,113540.8279
1765,189917.9589
1766,194934.0273
1767,228538.2013
1768,147632.2921
1769,160297.0277
1770,156282.5008
1771,130165.3897
1772,132230.8457
1773,113339.9053
1774,149977.8458
1775,146457.9572
1776,126718.9125
1777,111360.3715
1778,146655.609
1779,131690.9759
1780,162928.2103
1781,131095.5378
1782,78717.90035
1783,142440.4277
1784,101204.4429
1785,148287.7999
1786,147214.3051
1787,162023.392
1788,54588.87073
1789,109868.7925
1790,59346.02296
1791,200674.2549
1792,170071.9409
1793,119755.4396
1794,167343.6457
1795,127174.9726
1796,144699.9999
1797,125311.3783
1798,132192.9214
1799,102723.295
1800,126465.6064
1801,123768.7152
1802,122319.4941
1803,164107.8078
1804,116620.2979
1805,135958.6529
1806,130078.2757
1807,145332.6211
1808,124754.4499
1809,135652.7143
1810,147497.1102
1811,93170.74871
1812,115949.9929
1813,143862.4096
1814,101573.0878
1815,42729.6048
1816,111946.6051
1817,123225.4423
1818,183920.7906
1819,145770.3362
1820,49541.31314
1821,114110.6089
1822,154059.3284
1823,47785.02887
1824,139004.9262
1825,146507.7756
1826,98949.92705
1827,101579.2525
1828,151408.1577
1829,140400.3955
1830,156136.5841
1831,159279.163
1832,74529.49143
1833,145819.8972
1834,122334.7347
1835,124488.4925
1836,138533.2266
1837,87208.58942
1838,117197.5345
1839,109731.3006
1840,170211.3635
1841,120831.1949
1842,89224.71692
1843,140467.2743
1844,139332.1104
1845,156467.6884
1846,154237.777
1847,174892.3862
1848,42571.66539
1849,119211.6011
1850,120494.5666
1851,148448.7442
1852,117278.9858
1853,121259.477
