LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,MSSubClass_60,MSSubClass_20,MSSubClass_70,MSSubClass_50,MSSubClass_190,MSSubClass_45,MSSubClass_90,MSSubClass_120,MSSubClass_30,MSSubClass_85,MSSubClass_80,MSSubClass_160,MSSubClass_75,MSSubClass_180,MSSubClass_40,MSZoning_RL,MSZoning_RM,MSZoning_C (all),MSZoning_FV,MSZoning_RH,Street_Pave,Street_Grvl,Alley_No_Alley,Alley_Grvl,Alley_Pave,LotShape_Reg,LotShape_IR1,LotShape_IR2,LotShape_IR3,LandContour_Lvl,LandContour_Bnk,LandContour_Low,LandContour_HLS,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Inside,LotConfig_FR2,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR3,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_CollgCr,Neighborhood_Veenker,Neighborhood_Crawfor,Neighborhood_NoRidge,Neighborhood_Mitchel,Neighborhood_Somerst,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_BrkSide,Neighborhood_Sawyer,Neighborhood_NridgHt,Neighborhood_NAmes,Neighborhood_SawyerW,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Edwards,Neighborhood_Timber,Neighborhood_Gilbert,Neighborhood_StoneBr,Neighborhood_ClearCr,Neighborhood_NPkVill,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_SWISU,Neighborhood_Blueste,Condition1_Norm,Condition1_Feedr,Condition1_PosN,Condition1_Artery,Condition1_RRAe,Condition1_RRNn,Condition1_RRAn,Condition1_PosA,Condition1_RRNe,Condition2_Norm,Condition2_Artery,Condition2_RRNn,Condition2_Feedr,Condition2_PosN,Condition2_PosA,Condition2_RRAn,Condition2_RRAe,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_TwnhsE,BldgType_Twnhs,HouseStyle_2Story,HouseStyle_1Story,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_2.5Unf,HouseStyle_2.5Fin,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MasVnrArea,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_No_Bsmt,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_No_Bsmt,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_No_Bsmt,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_No_Bsmt,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinSF1,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_No_Bsmt,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,TotRmsAbvGrd,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,Fireplaces,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_No_fireplace,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No_garage,GarageYrBlt,GarageFinish_Fin,GarageFinish_No_garage,GarageFinish_RFn,GarageFinish_Unf,GarageCars,GarageArea,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_No_garage,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_No_garage,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
0.2128771963643249,-0.20714170777431132,0.6514792433257054,-0.5171998069472914,1.0509937888999856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5130126521423101,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.5754248369676035,0,0,0,0,0,0,1,-0.2886528311122454,-0.9445906057378156,-0.4593025408311876,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.7934337933349002,1.1618515874685553,-0.12024172373467248,0.3703334392167798,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0,0,1,0,0.9122097711603002,0,0,0,0,0,0,1,-0.9512264882332893,0,0,0,1,0,0,0,1,0,0,0,0,0,1.028292651053038,0,0,1,0,0.31172464418307205,0.35100032086652694,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7521758378613592,0.2165031608388436,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.599111099180035,0.1387774889497933,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,208500
0.6457472613948461,-0.09188637231949037,-0.07183611428306244,2.179627757849301,0.15673371079690998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.5719051573326224,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.171992119373828,0,0,0,0,0,0,1,-0.2886528311122454,-0.6412279930944917,0.4664649160883461,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.25714042978945445,-0.7951632272572445,-0.12024172373467248,-0.48251191458524123,-0.8199643654586394,3.948809348331338,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0,0,0,1,-0.31868326571034533,0,0,0,0,0,0,1,0.6004949339126351,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.0776517753254758,0,0,1,0,0.31172464418307205,-0.060731012615303295,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.6261947918523714,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.489110050937792,-0.6144386220786311,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,181500
0.29945120937042913,0.07347997855047012,0.6514792433257054,-0.5171998069472914,0.9847523016330911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3248126239680871,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.09290718208021594,0,0,0,0,0,0,1,-0.2886528311122454,-0.3016429789415173,-0.3133687545187488,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6278260340246571,1.1893506246778172,-0.12024172373467248,0.5150125617367655,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0,0,1,0,-0.31868326571034533,0,0,0,0,0,0,1,0.6004949339126351,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9463708416916664,0,0,1,0,0.31172464418307205,0.6317262300586839,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7521758378613592,-0.07036145903455729,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.9908913467185322,0.1387774889497933,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,223500
0.0685871746874845,-0.09689747386100432,0.6514792433257054,-0.5171998069472914,-1.8636316508433721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.5719051573326224,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.49927357619066876,0,0,0,0,0,0,1,-0.2886528311122454,-0.06166956894008201,-0.6873240819443732,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.5217335632165325,0.9372761169262505,-0.12024172373467248,0.3836591478699364,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0,0,1,0,0.29676325272497744,0,0,0,0,0,0,1,0.6004949339126351,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8234881276496093,0,0,0,1,1.6503069397927341,0.7908042452675729,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7521758378613592,-0.1760484242510734,4.092523739317571,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.599111099180035,-1.3676547331070554,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,140000
0.7611792787363184,0.37514829134961014,1.3747946009344731,-0.5171998069472914,0.9516315579996439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.365448073872614,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.4635684715164364,0,0,0,0,0,0,1,-0.2886528311122454,-0.17486457365774016,0.1996797129859189,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.045611255199583686,1.6178772878554806,-0.12024172373467248,1.299325699608267,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,1.3900227611572622,-0.21145358120204893,0,0,1,0,1.527656289595623,0,0,0,0,0,0,1,0.6004949339126351,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9054099370109807,0,0,1,0,1.6503069397927341,1.6984846849888804,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7801971853099035,0.5637603322645395,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,2.100892394960775,0.1387774889497933,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,250000
0.7900372830716864,0.3606160968792197,-0.7951514718918303,-0.5171998069472914,0.7197863525655132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.5719051573326224,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.632449650727022,0,0,0,0,0,0,1,-0.2886528311122454,-1.1392860138521876,-0.596115465499099,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.9486910676882531,0.5018746944462716,-0.12024172373467248,-0.2921446481115758,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,-2.288708171693981,-0.21145358120204893,0,0,0,1,-0.934129784145668,0,0,0,0,0,0,1,-0.9512264882332893,0,0,0,1,0,0,0,1,0,0,0,0,0,0.618683604246181,0,0,0,1,0.31172464418307205,0.03284429044874903,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.43293145803401284,-0.25153911369144205,-0.3593249004055313,10.802446267979857,-0.2702083542015609,-0.06869174753820707,1.3237359981507422,1.3608916961326132,0.8919935999782177,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,143000
0.5014572397180057,-0.04337890939763529,1.3747946009344731,-0.5171998069472914,1.084114532533433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4576597026793033,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2.029557587832776,0,0,0,0,0,0,1,-0.2886528311122454,-0.5665192899808374,1.4332762504082532,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.3749928051335953,-0.7951632272572445,-0.12024172373467248,0.33987467658099335,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0,0,1,0,0.29676325272497744,0,0,0,0,0,0,1,0.6004949339126351,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0692535557337235,0,0,1,0,0.31172464418307205,0.7627316543483571,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.283007083537974,0.15611060928654868,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.6208909973044512,-0.6144386220786311,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,307000
-1.6628930854346002,-0.013512744210212127,0.6514792433257054,0.38174271465157283,0.05737147989656824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7565656297795398,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.9109939333211048,0,1,0,0,0,0,0,-0.09022046788626462,-0.7951731995105069,0.11303152736290836,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14394086229004052,1.45746623746812,-0.12024172373467248,1.0937290518167084,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0,0,0,1,0.29676325272497744,0,0,0,0,0,0,1,2.1522163560585597,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.20053448936753288,0,0,1,0,0.31172464418307205,0.05155935106155949,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.1233848936243007,2.3755368788333873,3.37237175348001,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.6180240933165219,1.7308920455466943,0.8919935999782177,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,200000
-0.19113486433082819,-0.44065903960886155,0.6514792433257054,-0.5171998069472914,-1.3336997527082162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.5719051573326224,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.9730181828073765,0,0,0,0,0,0,1,-0.2886528311122454,0.8710572699334213,-0.2404018613625294,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.3638886676239571,0.9281097711898298,-0.12024172373467248,0.49216848975992566,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,4.32857919166548,0,0,0,1,0.9122097711603002,0,0,1,0,0,0,0,2.1522163560585597,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.9208924859563319,0,0,0,1,0.31172464418307205,-0.023300891389682367,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.03387598324982984,-0.704483250333654,2.9959286699740124,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.859110400351873,0.1387774889497933,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,129900
-0.21999286866619627,-0.31037039952949874,-0.7951514718918303,0.38174271465157283,-1.0687338036406382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.5719051573326224,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.8934478367797453,0,0,0,0,0,0,1,-0.2886528311122454,-0.9672296066813473,-0.151473460328387,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.22156949946671697,-0.7951632272572445,-0.12024172373467248,-0.8346913575615222,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,4.32857919166548,0,0,0,1,-0.934129784145668,0,0,0,0,0,0,1,2.1522163560585597,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.5932052485108463,0,0,1,0,-1.02685765142659,-1.2538161266819705,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-0.7521758378613592,-0.644090698781359,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.9691114485941161,0.1387774889497933,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,118000
